#OTU ID	ITSCLC1HR1	ITSCLC1HR2	ITSCLC1HR3	ITSCLC1HR4	ITSCLC1HR5	ITSCLC3MR1	ITSCLC3MR2	ITSCLC3MR3	ITSCLC3MR4	ITSCLC3MR5	ITSCLC24HR1	ITSCLC24HR2	ITSCLC24HR3	ITSCLC24HR4	ITSCLC24HR5	ITSCLC48HR1	ITSCLC48HR2	ITSCLC48HR3	ITSCLC48HR4	ITSCLC48HR5	ITSCLC96HR1	ITSCLC96HR2	ITSCLC96HR3	ITSCLC96HR4	ITSCLC96HR5	ITSLAC1HR1	ITSLAC1HR2	ITSLAC1HR3	ITSLAC1HR4	ITSLAC1HR5	ITSLAC3MR1	ITSLAC3MR2	ITSLAC3MR3	ITSLAC3MR4	ITSLAC3MR5	ITSLAC24HR1	ITSLAC24HR2	ITSLAC24HR3	ITSLAC24HR4	ITSLAC24HR5	ITSLAC48HR1	ITSLAC48HR2	ITSLAC48HR3	ITSLAC48HR4	ITSLAC48HR5	ITSLAC96HR1	ITSLAC96HR2	ITSLAC96HR3	ITSLAC96HR4	ITSLAC96HR5	NPDec181SF	NPDec182SF	NPDec183SF	NPDec184SF	NPDec185SF	NPDec185SUB	NPDec186SF	NPDec187SF	NPDec187SUB	NPDec188SF	NPDec189SF	NPDec1810	NPDec1811	NPDec1812	NPDecember1SF	NPDecember1SUB	NPDecember2SF	NPDecember2Sub	NPDecember3SF	NPDecember4SF	NPDecember4SUB	NPDecember5SF	NPDecember6SF	NPDecember6Sub	NPDecember7SF	NPDecember7SUB	NPDecember8SF	NPDecember8SUB	NPDecember9SF	NPDecember10	NPDecember11	NPDecember12	NPMar181SF	NPMar181SUB	NPMar182SF	NPMar182Sub	NPMar183SF	NPMar184SF	NPMar184SUB	NPMar186SF	NPMar187SF	NPMar188SF	NPMar188SUB	NPMar189SF	NPMar189SUB	NPMar1810	NPMar1811	NPMay181SF	NPMay181SUB	NPMay182SF	NPMay182Sub	NPMay183SF	NPMay184SF	NPMay184SUB	NPMay185SF	NPMay185SUB	NPMay186SF	NPMay186Sub	NPMay187SF	NPMay188SF	NPMay189SF	NPMay189SUB	NPMay1810	NPMay1811	NPMay1812	NPNovember1SF	NPNovember1SUB	NPNovember3SF	NPNovember4SF	NPNovember4SUB	NPNovember5SF	NPNovember7SF	NPNovember7SUB	NPNovember8SUB	NPNovember9SF	NPNovember9SUB	NPNovember10	NPNovember11	NPNovember12	NPOctober1SF	NPOctober1SUB	NPOctober2SF	NPOctober2SUB	NPOctober3SF	NPOctober3SUB	NPOctober4SF	NPOctober4SUB	NPOctober5SF	NPOctober5SUB	NPOctober6SF	NPOctober7SF	NPOctober7SUB	NPOctober8SF	NPOctober8SUB	NPOctober9SF	NPOctober9SUB	NPOctober10	NPOctober11	NPOctober12	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
ASV114	8	0	0	20	0	1	0	0	11	0	0	0	0	0	0	12	0	6	0	0	0	0	0	1	0	0	1078	0	0	0	0	21	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	9	0	0	133	0	0	0	5	9	0	0	0	21	0	0	0	0	0	88	0	5	0	0	0	34	0	0	448	0	0	0	172	0	0	12	GS|100.0|AM901933|SH1640859.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Rutstroemiaceae	Rutstroemiaceae	9	Saprotroph	Plant Saprotroph	Probable	Microfungus	NULL	Essentially saprobic on various plant parts, especially seeds and fruits, though initial infection may take place in living tissue (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
ASV73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|MG752975|NA;k:Fungi,p:Ascomycota,c:Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
ASV275	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	12	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	183	5	241	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1110	0	0	0	0	16	207	0	0	0	25	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	6	102	0	0	22	67	0	0	0	US|0.9108|None;k:Fungi,p:Blastocladiomycota,c:Blastocladiomycetes,o:Blastocladiales	-	-	-	-	-	-	-	Unassigned	-
ASV91	0	0	0	0	0	0	0	1	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	911	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	1158	0	0	0	0	45	3	0	13	0	0	0	27	0	340	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KU945959|SH1615734.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Acrophialophora	Acrophialophora	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	http://www.apsnet.org/publications/commonnames/Pages/default.aspx
ASV146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KY654930|NA;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Elaphomycetaceae,g:Elaphomyces,s:Elaphomyces muricatus	Elaphomyces	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Gasteroid	Hypogeous	Common name - false truffle	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
ASV1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	14	0	0	38	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1235	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1275	0	0	0	44	0	17	0	0	0	0	0	0	0	0	12	0	0	0	GS|98.1|KP233038|SH1615610.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Acrophialophora,s:Acrophialophora levis	Acrophialophora	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	http://www.apsnet.org/publications/commonnames/Pages/default.aspx
ASV180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	762	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.8991|None;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Umbilicariales	-	-	-	-	-	-	-	Unassigned	-
ASV117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	2367	0	0	0	0	0	0	0	GS|99.0|EU479749|SH1646999.08FU;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
ASV103	27	8	7	0	0	7	1	1	0	0	0	0	12	67	0	0	0	21	0	0	0	0	17	0	5	19	0	0	25	0	6	41	11	14	0	0	0	0	0	0	69	0	0	65	0	0	0	39	154	0	3	105	862	5	3	0	38	0	0	6	0	0	0	0	0	0	0	0	0	0	0	9	2	0	0	0	8	0	0	0	0	0	4	9	56	0	0	0	0	0	4	0	62	4	0	0	0	0	0	14	0	0	0	0	16	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	3	0	0	0	0	0	0	50	0	2	0	0	0	0	0	1	0	0	0	46	0	0	0	0	0	0	51	467	0	GS|100.0|MH474535|SH1511530.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Preussia,s:Preussia fleischhakii	Sporormiaceae	9	Saprotroph	Dung Saprotroph-Plant Saprotroph	Probable	Microfungus	NULL	Saprobic, associated with dung and rotting vegetation (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
ASV140	14	25	8	0	0	5	2	1	3	3	2	4	3	109	0	15	0	24	0	13	4	0	0	2	0	23	24	6	3	52	13	217	0	6	0	0	11	0	0	0	42	68	0	3	0	237	4	9	18	0	0	394	0	2	0	0	18	0	0	0	0	0	29	59	0	2	48	0	0	0	0	15	0	0	5	0	13	0	0	7	0	8	3	0	4	0	1	6	5	0	0	10	0	1	0	37	92	0	0	5	23	0	0	19	11	0	0	0	0	0	0	0	0	60	0	6	0	0	4	0	26	0	122	0	0	0	233	34	1	0	0	3	152	0	0	0	0	0	5	0	0	89	0	0	11	10	5	53	0	GS|100.0|EU480074|SH1643335.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Chaetosphaeronema	Phaeosphaeriaceae	9	Pathotroph-Saprotroph	Fungal Parasite-Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	Necrotrophic or saprobic on a wide range of plants, especially monocotyledons; a few species parasitic on other fungi (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge
ASV1805	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	109	0	0	0	16	0	15	0	25	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.0|KY379656|SH1179889.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Acrophialophora	Acrophialophora	13	Pathotroph	Plant Pathogen	Probable	NULL	NULL	NULL	http://www.apsnet.org/publications/commonnames/Pages/default.aspx
ASV152	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1239	6	0	29	0	0	0	0	27	0	0	0	0	112	0	280	0	547	0	94	0	0	0	0	63	0	80	0	42	0	SS|1.0000|KT861358|SH1543288.08FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales	-	-	-	-	-	-	-	Unassigned	-
ASV132	0	0	0	0	0	0	4	1	0	3	5	191	6	8	0	23	0	0	0	0	0	0	0	0	0	5	0	18	0	0	22	0	5	0	15	0	0	0	0	0	0	0	0	15	0	3	0	13	23	41	0	9	0	0	0	0	0	0	0	0	0	8	0	385	0	0	0	0	0	6	0	10	0	0	0	5	31	0	0	0	0	0	0	18	60	0	0	0	0	0	0	0	6	0	0	0	19	0	0	19	0	0	0	0	80	0	11	0	0	0	0	0	11	0	288	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	19	0	0	0	0	2	0	12	0	18	992	66	0	GS|100.0|KT150692|SH1515060.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Aureobasidiaceae,g:Aureobasidium	Aureobasidium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen-Undefined Saprotroph	Possible	Facultative Yeast	NULL	NULL	Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688; Wachowska U, Glowacka K. 2014. Biocontrol 59:pp 635-645; Irinyia L, Lacknerb M, de Hoog GS, Meyer W. 2016. Fungal Biology 120:125-136; http://www.apsnet.org/publications/commonnames/Pages/default.aspx
ASV106	0	17	3	0	0	0	1	0	0	0	9	342	0	10	6	8	0	0	0	0	0	1	0	0	0	20	0	0	0	0	0	50	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	162	0	7	0	0	0	0	0	0	898	0	76	0	0	6	209	0	0	0	0	0	0	0	0	8	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	8	0	0	0	0	0	0	0	0	1	3	0	0	0	8	201	2	0	0	0	0	2	0	0	0	0	0	0	0	30	35	0	5	0	0	0	3	0	0	0	0	0	0	0	0	17	0	25	0	0	SS|1.0000|GQ999263|SH1184194.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	-	-	-	-	-	-	-	Unassigned	-
ASV131	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1882	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KP335541|SH1515092.08FU;k:Fungi,p:Ascomycota	-	-	-	-	-	-	-	Unassigned	-
ASV128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	256	15	0	0	0	280	12	0	0	0	221	31	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	125	14	0	0	60	25	0	0	0	306	9	0	0	0	0	47	0	0	0	0	0	0	155	13	0	203	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	13	8	0	0	0	221	92	0	0	0	0	0	0	0	GS|97.7|GU228965|SH1237750.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae,g:Placidium,s:Placidium lacinulatum var erythrostratum	Placidium	13	Symbiotroph	Lichenized	Highly Probable	Thallus	NULL	NULL	Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)
ASV171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	598	0	0	0	0	0	0	0	0	0	0	55	0	158	0	36	0	1526	0	39	0	0	0	0	0	0	12	0	0	0	US|0.9239|KM879334|SH1215206.08FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Acarosporales	-	-	-	-	-	-	-	Unassigned	-
ASV254	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	2299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9335|MG386044|SH1245842.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
ASV143	142	2	4	3	5	4	1	13	5	8	1	58	3	90	11	46	1	35	0	0	0	0	2	0	2	23	44	7	40	52	26	21	25	17	18	7	4	27	12	84	108	104	33	169	0	59	56	37	32	28	3	16	46	1	5	0	108	1	0	5	0	0	0	0	0	0	12	0	26	0	0	2	7	0	1	11	10	0	31	0	0	3	4	0	8	0	2	3	1	0	5	6	0	1	0	14	5	0	63	23	6	14	3	8	21	0	32	0	1	5	9	0	0	19	64	12	16	3	1	0	12	0	23	0	46	0	7	0	0	3	21	2	0	5	0	0	0	1	0	33	0	0	5	0	21	21	9	21	0	GS|100.0|KM355988|SH1579766.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Aporospora	Didymosphaeriaceae	9	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Probable	Microfungus	NULL	Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Massimo NC, et al. 2015. Microbial Ecology 70:61-76
ASV94	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	11	0	0	4	36	0	0	1819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	US|0.8433|KT269695|NA;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales	-	-	-	-	-	-	-	Unassigned	-
ASV259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	5	0	0	0	0	25	16	0	0	0	0	0	0	0	565	193	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	54	0	0	0	0	0	30	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	59	0	80	0	GDL|98.4|MG417959|NA;	-	-	-	-	-	-	-	Unassigned	-
ASV136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2158	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9904|None;k:Fungi	-	-	-	-	-	-	-	Unassigned	-
ASV115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1619	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KP889959|SH1566371.08FU;k:Fungi,p:Ascomycota,c:Archaeorhizomycetes,o:Archaeorhizomycetales,f:Archaeorhizomycetaceae,g:Archaeorhizomyces	Archaeorhizomyces	13	Saprotroph	Soil Saprotroph	Probable	Microfungus	NULL	From rhizosphere soil and coniferous ectomycorrhizal root tips (Rosling et al. 2011)	Rosling A, et al. 2011. Science 333:876-879
ASV145	0	5	4	0	0	1	0	0	0	0	0	8	6	691	0	290	0	63	0	6	16	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	21	0	0	55	0	0	0	0	0	32	0	22	0	0	0	11	9	5	0	0	9	0	131	0	36	1	0	0	22	0	0	0	0	14	0	236	19	14	0	51	16	0	30	0	10	23	0	8	0	0	0	0	0	0	0	63	0	0	0	0	0	0	100	0	0	9	US|0.8929|None;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales	Eurotiales	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158
ASV102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|EF192179|SH1615603.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	-	-	-	-	-	-	-	Unassigned	-
ASV206	0	19	0	21	1	0	0	0	0	0	0	30	0	1607	0	76	0	16	0	30	0	0	0	0	0	0	0	0	0	0	0	45	18	0	0	0	0	0	0	0	11	12	0	0	0	0	13	0	0	14	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	16	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KF535949|SH1553585.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	Amanita	13	Symbiotroph	Ectomycorrhizal	Highly Probable	Agaricoid	NULL	NULL	Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html
ASV101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	15	0	286	0	0	22	0	0	26	0	34	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	28	0	333	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	105	0	0	14	0	0	35	0	0	0	0	0	83	0	368	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	GS|99.0|JX357007|NA;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae	Chaetomiaceae	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Possible	Microfungus	Soft Rot	Saprobic, acting as key decay organisms of plant materials and plant-derived commodities (Cannon & Kirk 2007); Epiphyte detection method-culture (Massimo et al. 2015); Endophyte detection method-culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015)	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Massimo NC, et al. 2015. Microbial Ecology 70:61-76; Busby PE, et al. 2016. New Phytologist 209:1681-1692; David AS, et al. 2016. Microbial Ecology 71:912-926
